date,store_id,sales
2023-09-27,S003,233.35
2023-09-28,S001,177.61
2023-09-28,S002,117.49
2023-09-28,S003,235.28
2023-09-29,S001,173.43
2023-09-29,S002,117.73
2023-09-29,S003,232.5
2023-09-30,S001,181.14
2023-09-30,S002,138.37
2023-09-30,S003,245.85
2023-10-01,S001,175.11
2023-10-01,S002,133.79
2023-10-01,S003,243.53
2023-10-02,S001,170.5
2023-10-02,S002,123.17
2023-10-02,S003,221.86
2023-10-03,S001,167.7
2023-10-03,S002,115.82
2023-10-03,S003,214.72
2023-10-04,S001,171.34
2023-10-04,S002,111.66
2023-10-04,S003,223.32
2023-10-05,S001,168.9
2023-10-05,S002,115.23
2023-10-05,S003,228.55
2023-10-06,S001,171.85
2023-10-06,S002,106.6
2023-10-06,S003,224.27
2023-10-07,S001,173.81
2023-10-07,S002,124.87
2023-10-07,S003,229.84
2023-10-08,S001,188.27
2023-10-08,S002,128.95
2023-10-08,S003,236.7
2023-10-09,S001,163.95
2023-10-09,S002,113.47
2023-10-09,S003,220.96
2023-10-10,S001,178.62
2023-10-10,S002,110.92
2023-10-10,S003,221.88
2023-10-11,S001,156.15
2023-10-11,S002,100.3
2023-10-11,S003,225.98
2023-10-12,S001,175.2
2023-10-12,S002,116.12
2023-10-12,S003,227.38
2023-10-13,S001,162.55
2023-10-13,S002,117.34
2023-10-13,S003,217.42
2023-10-14,S001,170.41
2023-10-14,S002,138.45
2023-10-14,S003,243.95
2023-10-15,S001,171.41
2023-10-15,S002,128.47
2023-10-15,S003,244.84
2023-10-16,S001,157.38
2023-10-16,S002,109.59
2023-10-16,S003,223.04
2023-10-17,S001,163.0
2023-10-17,S002,101.12
2023-10-17,S003,225.5
2023-10-18,S001,163.46
2023-10-18,S002,120.81
2023-10-18,S003,227.75
2023-10-19,S001,154.36
2023-10-19,S002,110.51
2023-10-19,S003,210.8
2023-10-20,S001,158.43
2023-10-20,S002,109.73
2023-10-20,S003,227.72
2023-10-21,S001,190.44
2023-10-21,S002,120.81
2023-10-21,S003,227.67
2023-10-22,S001,186.81
2023-10-22,S002,119.96
2023-10-22,S003,228.16
2023-10-23,S001,161.16
2023-10-23,S002,112.68
2023-10-23,S003,219.99
2023-10-24,S001,157.67
2023-10-24,S002,98.67
2023-10-24,S003,200.99
2023-10-25,S001,158.02
2023-10-25,S002,119.52
2023-10-25,S003,219.27
2023-10-26,S001,161.67
2023-10-26,S002,117.46
2023-10-26,S003,225.45
2023-10-27,S001,148.28
2023-10-27,S002,103.05
2023-10-27,S003,204.16
2023-10-28,S001,169.11
2023-10-28,S002,113.66
2023-10-28,S003,240.78
2023-10-29,S001,157.53
2023-10-29,S002,104.14
2023-10-29,S003,226.22
2023-10-30,S001,158.79
2023-10-30,S002,94.95
2023-10-30,S003,218.21
2023-10-31,S001,160.5
2023-10-31,S002,110.5
2023-10-31,S003,211.88
2023-11-01,S001,151.18
2023-11-01,S002,106.89
2023-11-01,S003,220.65
2023-11-02,S001,167.37
2023-11-02,S002,108.03
2023-11-02,S003,224.03
2023-11-03,S001,144.71
2023-11-03,S002,89.03
2023-11-03,S003,220.77
2023-11-04,S001,157.54
2023-11-04,S002,115.35
2023-11-04,S003,230.34
2023-11-05,S001,170.8
2023-11-05,S002,129.18
2023-11-05,S003,226.34
2023-11-06,S001,162.13
2023-11-06,S002,102.21
2023-11-06,S003,214.37
2023-11-07,S001,166.99
2023-11-07,S002,92.54
2023-11-07,S003,219.96
2023-11-08,S001,149.61
2023-11-08,S002,101.57
2023-11-08,S003,220.03
2023-11-09,S001,161.68
2023-11-09,S002,96.04
2023-11-09,S003,218.71
2023-11-10,S001,152.51
2023-11-10,S002,104.63
2023-11-10,S003,203.85
2023-11-11,S001,166.22
2023-11-11,S002,116.89
2023-11-11,S003,228.74
2023-11-12,S001,174.46
2023-11-12,S002,120.83
2023-11-12,S003,223.67
2023-11-13,S001,157.4
2023-11-13,S002,91.52
2023-11-13,S003,218.88
2023-11-14,S001,139.37
2023-11-14,S002,97.45
2023-11-14,S003,207.27
2023-11-15,S001,163.59
2023-11-15,S002,109.54
2023-11-15,S003,216.84
2023-11-16,S001,162.63
2023-11-16,S002,89.78
2023-11-16,S003,210.8
2023-11-17,S001,146.4
2023-11-17,S002,92.38
2023-11-17,S003,197.87
2023-11-18,S001,169.4
2023-11-18,S002,116.8
2023-11-18,S003,235.21
2023-11-19,S001,170.01
2023-11-19,S002,117.31
2023-11-19,S003,227.42
2023-11-20,S001,152.98
2023-11-20,S002,95.92
2023-11-20,S003,222.69
2023-11-21,S001,146.33
2023-11-21,S002,97.43
2023-11-21,S003,199.03
2023-11-22,S001,145.21
2023-11-22,S002,103.75
2023-11-22,S003,209.9
2023-11-23,S001,150.23
2023-11-23,S002,106.11
2023-11-23,S003,210.39
2023-11-24,S001,219.68
2023-11-24,S002,150.6
2023-11-24,S003,
2023-11-25,S001,229.51
2023-11-25,S002,176.92
2023-11-25,S003,276.3
2023-11-26,S001,222.07
2023-11-26,S002,185.96
2023-11-26,S003,291.16
2023-11-27,S001,216.09
2023-11-27,S002,157.79
2023-11-27,S003,287.01
2023-11-28,S001,127.02
2023-11-28,S002,89.95
2023-11-28,S003,215.44
2023-11-29,S001,158.89
2023-11-29,S002,89.46
2023-11-29,S003,212.31
2023-11-30,S001,135.69
2023-11-30,S002,97.06
2023-11-30,S003,200.48
2023-12-01,S001,146.62
2023-12-01,S002,106.52
2023-12-01,S003,205.24
2023-12-02,S001,155.47
2023-12-02,S002,112.8
2023-12-02,S003,225.93
2023-12-03,S001,154.0
2023-12-03,S002,114.55
2023-12-03,S003,222.1
2023-12-04,S001,158.57
2023-12-04,S002,89.97
2023-12-04,S003,219.5
2023-12-05,S001,145.48
2023-12-05,S002,105.73
2023-12-05,S003,215.53
2023-12-06,S001,151.94
2023-12-06,S002,88.62
2023-12-06,S003,232.77
2023-12-07,S001,148.74
2023-12-07,S002,93.68
2023-12-07,S003,203.37
2023-12-08,S001,152.89
2023-12-08,S002,102.69
2023-12-08,S003,211.47
2023-12-09,S001,164.66
2023-12-09,S002,96.29
2023-12-09,S003,215.13
2023-12-10,S001,153.75
2023-12-10,S002,113.95
2023-12-10,S003,208.42
2023-12-11,S001,156.97
2023-12-11,S002,89.2
2023-12-11,S003,217.0
2023-12-12,S001,145.03
2023-12-12,S002,97.62
2023-12-12,S003,215.21
2023-12-13,S001,136.53
2023-12-13,S002,94.64
2023-12-13,S003,204.42
2023-12-14,S001,145.56
2023-12-14,S002,114.29
2023-12-14,S003,212.03
2023-12-15,S001,161.0
2023-12-15,S002,94.29
2023-12-15,S003,206.3
2023-12-16,S001,170.81
2023-12-16,S002,127.17
2023-12-16,S003,222.42
2023-12-17,S001,161.24
2023-12-17,S002,117.13
2023-12-17,S003,223.87
2023-12-18,S001,146.27
2023-12-18,S002,91.03
2023-12-18,S003,204.32
2023-12-19,S001,146.53
2023-12-19,S002,100.11
2023-12-19,S003,205.83
2023-12-20,S001,205.76
2023-12-20,S002,135.05
2023-12-20,S003,246.13
2023-12-21,S001,192.26
2023-12-21,S002,139.46
2023-12-21,S003,255.11
2023-12-22,S001,192.71
2023-12-22,S002,131.85
2023-12-22,S003,229.62
2023-12-23,S001,212.58
2023-12-23,S002,166.14
2023-12-23,S003,265.09
2023-12-24,S001,166.32
2023-12-24,S002,120.07
2023-12-24,S003,218.32
2023-12-25,S001,147.42
2023-12-25,S002,97.99
2023-12-25,S003,203.72
2023-12-26,S001,148.02
2023-12-26,S002,111.64
2023-12-26,S003,208.05
2023-12-27,S001,149.11
2023-12-27,S002,98.48
2023-12-27,S003,212.27
2023-12-28,S001,149.49
2023-12-28,S002,106.75
2023-12-28,S003,210.8
2023-12-29,S001,155.72
2023-12-29,S002,98.37
2023-12-29,S003,204.15
2023-12-30,S001,165.44
2023-12-30,S002,116.31
2023-12-30,S003,233.59
2023-12-31,S001,171.01
2023-12-31,S002,112.62
2023-12-31,S003,220.75
